Save for Later


134 seconds
Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland Aero,1962,C74082,-37.00813,174.78873,7,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(NZST),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
1962,19661205:0900,17.8,24,13.4,24,10.1,24,-,-,-,D
1962,19661206:0900,20.8,24,14.4,24,11.6,24,-,-,-,D
1962,19661207:0900,23.9,24,12.3,24,12.2,24,-,-,-,D
1962,19661208:0900,20.3,24,13.0,24,12.6,24,-,-,-,D
1962,19661209:0900,18.2,24,15.4,24,15.7,24,-,-,-,D
1962,19661210:0900,20.6,24,10.9,24,7.7,24,-,-,-,D
1962,19661211:0900,18.4,24,7.9,24,7.7,24,-,-,-,D
1962,19661212:0900,16.4,24,10.2,24,11.9,24,-,-,-,D
1962,19661213:0900,18.2,24,14.4,24,11.6,24,-,-,-,D
1962,19661214:0900,19.8,24,14.4,24,14.1,24,-,-,-,D
1962,19661215:0900,20.5,24,14.4,24,14.0,24,-,-,-,D
1962,19661216:0900,21.6,24,13.8,24,7.8,24,-,-,-,D
1962,19661217:0900,22.2,24,14.1,24,11.7,24,-,-,-,D
1962,19661218:0900,23.2,24,16.4,24,15.2,24,-,-,-,D
1962,19661219:0900,23.1,24,17.3,24,16.1,24,-,-,-,D
1962,19661220:0900,24.4,24,15.7,24,11.8,24,-,-,-,D
1962,19661221:0900,23.9,24,14.0,24,8.8,24,-,-,-,D
1962,19661222:0900,22.8,24,19.9,24,16.6,24,-,-,-,D
1962,19661223:0900,23.5,24,14.3,24,14.6,24,-,-,-,D
1962,19661224:0900,21.1,24,13.3,24,13.0,24,-,-,-,D
1962,19661225:0900,19.6,24,14.9,24,13.9,24,-,-,-,D
1962,19661226:0900,18.9,24,11.3,24,9.4,24,-,-,-,D
1962,19661227:0900,17.7,24,9.6,24,4.4,24,-,-,-,D
1962,19661228:0900,18.5,24,13.9,24,11.1,24,-,-,-,D
1962,19661229:0900,21.2,24,12.3,24,9.7,24,-,-,-,D
1962,19661230:0900,18.7,24,12.7,24,10.3,24,-,-,-,D
1962,19661231:0900,19.2,24,14.0,24,12.8,24,-,-,-,D
1962,19670101:0900,19.0,24,14.6,24,12.8,24,-,-,-,D
1962,19670102:0900,19.4,24,15.7,24,13.0,24,-,-,-,D
1962,19670103:0900,20.9,24,12.2,24,6.6,24,-,-,-,D
1962,19670104:0900,20.6,24,13.7,24,13.3,24,-,-,-,D
1962,19670105:0900,22.8,24,13.9,24,14.4,24,-,-,-,D
1962,19670106:0900,19.6,24,14.1,24,12.3,24,-,-,-,D
1962,19670107:0900,19.6,24,11.6,24,8.3,24,-,-,-,D
1962,19670108:0900,19.5,24,14.4,24,11.7,24,-,-,-,D
1962,19670109:0900,19.4,24,14.5,24,10.5,24,-,-,-,D
1962,19670110:0900,20.2,24,12.7,24,8.6,24,-,-,-,D
1962,19670111:0900,20.9,24,14.5,24,12.1,24,-,-,-,D
1962,19670112:0900,20.5,24,15.0,24,13.3,24,-,-,-,D
1962,19670113:0900,22.8,24,15.6,24,14.4,24,-,-,-,D
1962,19670114:0900,20.9,24,14.4,24,14.2,24,-,-,-,D
1962,19670115:0900,22.1,24,15.7,24,16.1,24,-,-,-,D
1962,19670116:0900,23.5,24,16.2,24,13.9,24,-,-,-,D
1962,19670117:0900,23.2,24,16.2,24,14.9,24,-,-,-,D
1962,19670118:0900,21.1,24,16.7,24,15.1,24,-,-,-,D
1962,19670119:0900,24.0,24,16.6,24,13.9,24,-,-,-,D
1962,19670120:0900,20.0,24,15.8,24,13.2,24,-,-,-,D
1962,19670121:0900,20.6,24,14.8,24,12.1,24,-,-,-,D
1962,19670122:0900,20.9,24,11.1,24,6.1,24,-,-,-,D
1962,19670123:0900,21.7,24,13.4,24,8.8,24,-,-,-,D
1962,19670124:0900,24.2,24,15.6,24,11.2,24,-,-,-,D
1962,19670125:0900,27.4,24,17.8,24,15.5,24,-,-,-,D
1962,19670126:0900,26.7,24,15.2,24,13.1,24,-,-,-,D
1962,19670127:0900,19.8,24,11.8,24,7.9,24,-,-,-,D
1962,19670128:0900,19.6,24,15.2,24,13.4,24,-,-,-,D
1962,19670129:0900,20.4,24,11.3,24,6.9,24,-,-,-,D
1962,19670130:0900,24.4,24,12.7,24,7.3,24,-,-,-,D
1962,19670131:0900,23.9,24,15.9,24,14.2,24,-,-,-,D
1962,19670201:0900,24.4,24,15.9,24,12.3,24,-,-,-,D
1962,19670202:0900,24.3,24,16.6,24,16.4,24,-,-,-,D
1962,19670203:0900,20.8,24,11.3,24,12.2,24,-,-,-,D
1962,19670204:0900,15.8,24,10.0,24,7.9,24,-,-,-,D
1962,19670205:0900,19.3,24,10.0,24,7.8,24,-,-,-,D
1962,19670206:0900,20.4,24,11.9,24,8.3,24,-,-,-,D
1962,19670207:0900,20.6,24,10.4,24,6.7,24,-,-,-,D
1962,19670208:0900,21.0,24,11.8,24,8.2,24,-,-,-,D
1962,19670209:0900,23.3,24,14.1,24,11.2,24,-,-,-,D
1962,19670210:0900,23.5,24,17.2,24,17.3,24,-,-,-,D
1962,19670211:0900,21.6,24,17.2,24,14.7,24,-,-,-,D
1962,19670212:0900,21.2,24,12.1,24,8.7,24,-,-,-,D
1962,19670213:0900,22.5,24,13.4,24,8.9,24,-,-,-,D
1962,19670214:0900,22.6,24,14.0,24,8.8,24,-,-,-,D
1962,19670215:0900,25.1,24,16.0,24,18.3,24,-,-,-,D
1962,19670216:0900,25.7,24,18.9,24,17.8,24,-,-,-,D
1962,19670217:0900,22.4,24,17.2,24,15.4,24,-,-,-,D
1962,19670218:0900,21.3,24,16.7,24,14.8,24,-,-,-,D
1962,19670219:0900,20.7,24,14.4,24,12.5,24,-,-,-,D
1962,19670220:0900,20.0,24,12.8,24,8.9,24,-,-,-,D
1962,19670221:0900,22.1,24,15.6,24,12.7,24,-,-,-,D
1962,19670222:0900,25.0,24,14.4,24,12.7,24,-,-,-,D
1962,19670223:0900,24.1,24,17.0,24,14.9,24,-,-,-,D
1962,19670224:0900,24.2,24,13.7,24,9.2,24,-,-,-,D
1962,19670225:0900,22.7,24,16.4,24,16.2,24,-,-,-,D
1962,19670226:0900,24.6,24,16.1,24,14.4,24,-,-,-,D
1962,19670227:0900,25.9,24,14.8,24,11.1,24,-,-,-,D
1962,19670228:0900,25.4,24,15.0,24,11.0,24,-,-,-,D
1962,19670301:0900,24.0,24,19.1,24,18.3,24,-,-,-,D
1962,19670302:0900,23.3,24,12.8,24,11.1,24,-,-,-,D
1962,19670303:0900,23.1,24,16.1,24,14.3,24,-,-,-,D
1962,19670304:0900,21.5,24,13.9,24,12.7,24,-,-,-,D
1962,19670305:0900,22.9,24,14.3,24,10.3,24,-,-,-,D
1962,19670306:0900,24.1,24,16.3,24,12.4,24,-,-,-,D
1962,19670307:0900,24.7,24,18.9,24,17.8,24,-,-,-,D
1962,19670308:0900,24.3,24,18.2,24,17.4,24,-,-,-,D
1962,19670309:0900,23.8,24,18.4,24,17.8,24,-,-,-,D
1962,19670310:0900,24.2,24,19.5,24,19.5,24,-,-,-,D
1962,19670311:0900,24.0,24,20.6,24,20.4,24,-,-,-,D
1962,19670312:0900,24.7,24,16.3,24,15.0,24,-,-,-,D
1962,19670313:0900,20.4,24,13.8,24,13.1,24,-,-,-,D
1962,19670314:0900,22.6,24,11.0,24,6.5,24,-,-,-,D
1962,19670315:0900,21.8,24,12.7,24,7.2,24,-,-,-,D
1962,19670316:0900,20.6,24,11.7,24,7.8,24,-,-,-,D
1962,19670317:0900,24.2,24,12.9,24,9.7,24,-,-,-,D
1962,19670318:0900,21.6,24,13.8,24,11.5,24,-,-,-,D
1962,19670319:0900,21.1,24,11.0,24,6.1,24,-,-,-,D
1962,19670320:0900,23.6,24,13.6,24,9.8,24,-,-,-,D
1962,19670321:0900,24.3,24,16.1,24,14.9,24,-,-,-,D
1962,19670322:0900,21.1,24,15.9,24,15.4,24,-,-,-,D
1962,19670323:0900,21.6,24,17.1,24,16.6,24,-,-,-,D
1962,19670324:0900,21.6,24,19.3,24,16.7,24,-,-,-,D
1962,19670325:0900,22.8,24,14.7,24,11.7,24,-,-,-,D
1962,19670326:0900,20.3,24,11.0,24,11.0,24,-,-,-,D
1962,19670327:0900,20.1,24,12.2,24,7.6,24,-,-,-,D
1962,19670328:0900,21.2,24,13.3,24,8.5,24,-,-,-,D
1962,19670329:0900,21.3,24,12.6,24,10.0,24,-,-,-,D
1962,19670330:0900,21.9,24,12.7,24,11.3,24,-,-,-,D
1962,19670331:0900,21.7,24,13.7,24,10.8,24,-,-,-,D
1962,19670401:0900,22.0,24,11.6,24,7.4,24,-,-,-,D
1962,19670402:0900,21.7,24,11.7,24,7.2,24,-,-,-,D
1962,19670403:0900,21.6,24,15.6,24,13.9,24,-,-,-,D
1962,19670404:0900,19.8,24,8.3,24,2.8,24,-,-,-,D
1962,19670405:0900,18.6,24,7.1,24,1.6,24,-,-,-,D
1962,19670406:0900,20.4,24,9.6,24,3.8,24,-,-,-,D
1962,19670407:0900,21.3,24,13.0,24,7.8,24,-,-,-,D
1962,19670408:0900,23.8,24,15.2,24,10.6,24,-,-,-,D
1962,19670409:0900,23.0,24,17.3,24,16.3,24,-,-,-,D
1962,19670410:0900,23.3,24,17.6,24,16.1,24,-,-,-,D
1962,19670411:0900,23.3,24,14.8,24,10.3,24,-,-,-,D
1962,19670412:0900,22.2,24,14.7,24,12.4,24,-,-,-,D
1962,19670413:0900,20.6,24,14.3,24,13.5,24,-,-,-,D
1962,19670414:0900,21.9,24,11.0,24,9.2,24,-,-,-,D
1962,19670415:0900,19.2,24,8.9,24,5.9,24,-,-,-,D
1962,19670416:0900,19.0,24,10.2,24,6.1,24,-,-,-,D
1962,19670417:0900,18.8,24,12.8,24,13.4,24,-,-,-,D
1962,19670418:0900,18.4,24,13.0,24,12.9,24,-,-,-,D
1962,19670419:0900,17.8,24,13.2,24,13.0,24,-,-,-,D
1962,19670420:0900,19.0,24,15.0,24,13.2,24,-,-,-,D
1962,19670421:0900,18.4,24,15.6,24,12.8,24,-,-,-,D
1962,19670422:0900,20.3,24,14.3,24,10.9,24,-,-,-,D
1962,19670423:0900,20.4,24,12.1,24,10.3,24,-,-,-,D
1962,19670424:0900,21.5,24,14.3,24,12.2,24,-,-,-,D
1962,19670425:0900,17.9,24,8.2,24,5.0,24,-,-,-,D
1962,19670426:0900,20.1,24,11.6,24,10.5,24,-,-,-,D
1962,19670427:0900,21.4,24,12.1,24,12.3,24,-,-,-,D
1962,19670428:0900,16.2,24,9.1,24,6.3,24,-,-,-,D
1962,19670429:0900,15.7,24,8.8,24,8.8,24,-,-,-,D
1962,19670430:0900,19.5,24,11.9,24,12.3,24,-,-,-,D
1962,19670501:0900,17.8,24,13.4,24,11.6,24,-,-,-,D
1962,19670502:0900,17.2,24,12.1,24,12.1,24,-,-,-,D
1962,19670503:0900,17.2,24,12.0,24,11.8,24,-,-,-,D
1962,19670504:0900,17.4,24,12.8,24,12.1,24,-,-,-,D
1962,19670505:0900,17.9,24,14.3,24,13.4,24,-,-,-,D
1962,19670506:0900,16.8,24,10.9,24,6.1,24,-,-,-,D
1962,19670507:0900,17.8,24,12.4,24,13.2,24,-,-,-,D
1962,19670508:0900,18.3,24,8.5,24,4.0,24,-,-,-,D
1962,19670509:0900,17.3,24,9.8,24,5.2,24,-,-,-,D
1962,19670510:0900,20.4,24,13.1,24,10.2,24,-,-,-,D
1962,19670511:0900,17.7,24,12.7,24,9.1,24,-,-,-,D
1962,19670512:0900,16.2,24,8.4,24,4.9,24,-,-,-,D
1962,19670513:0900,14.6,24,4.9,24,-1.2,24,-,-,-,D
1962,19670514:0900,16.0,24,8.6,24,9.1,24,-,-,-,D
1962,19670515:0900,17.8,24,12.3,24,10.6,24,-,-,-,D
1962,19670516:0900,14.7,24,5.4,24,2.8,24,-,-,-,D
1962,19670517:0900,12.6,24,4.5,24,1.8,24,-,-,-,D
1962,19670518:0900,15.9,24,10.1,24,9.2,24,-,-,-,D
1962,19670519:0900,16.8,24,5.4,24,0.6,24,-,-,-,D
1962,19670520:0900,16.2,24,8.9,24,8.4,24,-,-,-,D
1962,19670521:0900,16.7,24,7.2,24,1.7,24,-,-,-,D
1962,19670522:0900,17.9,24,6.3,24,1.0,24,-,-,-,D
1962,19670523:0900,18.2,24,8.8,24,4.6,24,-,-,-,D
1962,19670524:0900,18.9,24,13.1,24,13.0,24,-,-,-,D
1962,19670525:0900,18.4,24,14.1,24,13.4,24,-,-,-,D
1962,19670526:0900,19.1,24,15.9,24,15.2,24,-,-,-,D
1962,19670527:0900,18.4,24,11.1,24,6.4,24,-,-,-,D
1962,19670528:0900,16.8,24,9.4,24,5.4,24,-,-,-,D
1962,19670529:0900,16.8,24,6.7,24,3.7,24,-,-,-,D
1962,19670530:0900,14.8,24,8.6,24,8.3,24,-,-,-,D
1962,19670531:0900,15.1,24,8.4,24,6.1,24,-,-,-,D
1962,19670601:0900,15.8,24,6.4,24,2.1,24,-,-,-,D
1962,19670602:0900,12.2,24,1.1,24,-4.7,24,-,-,-,D
1962,19670603:0900,15.2,24,8.2,24,6.1,24,-,-,-,D
1962,19670604:0900,15.6,24,7.4,24,4.6,24,-,-,-,D
1962,19670605:0900,12.2,24,8.4,24,6.2,24,-,-,-,D
1962,19670606:0900,13.5,24,6.7,24,3.3,24,-,-,-,D
1962,19670607:0900,12.2,24,4.4,24,-0.3,24,-,-,-,D
1962,19670608:0900,12.8,24,4.7,24,0.6,24,-,-,-,D
1962,19670609:0900,14.3,24,3.9,24,-0.2,24,-,-,-,D
1962,19670610:0900,14.4,24,11.1,24,9.3,24,-,-,-,D
1962,19670611:0900,14.6,24,6.6,24,1.2,24,-,-,-,D
1962,19670612:0900,14.2,24,3.4,24,-2.3,24,-,-,-,D
1962,19670613:0900,12.3,24,0.9,24,-2.8,24,-,-,-,D
1962,19670614:0900,13.4,24,4.1,24,4.0,24,-,-,-,D
1962,19670615:0900,14.2,24,2.6,24,-1.6,24,-,-,-,D
1962,19670616:0900,13.6,24,5.1,24,0.4,24,-,-,-,D
1962,19670617:0900,13.9,24,6.1,24,0.1,24,-,-,-,D
1962,19670618:0900,15.6,24,8.3,24,8.3,24,-,-,-,D
1962,19670619:0900,15.4,24,12.1,24,10.1,24,-,-,-,D
1962,19670620:0900,16.9,24,10.5,24,6.1,24,-,-,-,D
1962,19670621:0900,15.5,24,11.7,24,10.6,24,-,-,-,D
1962,19670622:0900,16.2,24,6.7,24,2.8,24,-,-,-,D
1962,19670623:0900,10.8,24,-0.3,24,-3.3,24,-,-,-,D
1962,19670624:0900,12.2,24,1.7,24,-0.3,24,-,-,-,D
1962,19670625:0900,13.8,24,6.7,24,6.2,24,-,-,-,D
1962,19670626:0900,16.1,24,8.8,24,5.0,24,-,-,-,D
1962,19670627:0900,14.2,24,5.9,24,0.6,24,-,-,-,D
1962,19670628:0900,12.1,24,2.8,24,-1.7,24,-,-,-,D
1962,19670629:0900,9.5,24,2.9,24,-1.6,24,-,-,-,D
1962,19670630:0900,11.3,24,3.3,24,-2.1,24,-,-,-,D
1962,19670701:0900,14.0,24,5.5,24,3.9,24,-,-,-,D
1962,19670702:0900,15.3,24,9.4,24,5.0,24,-,-,-,D
1962,19670703:0900,17.2,24,12.8,24,12.6,24,-,-,-,D
1962,19670704:0900,18.3,24,11.6,24,9.6,24,-,-,-,D
1962,19670705:0900,16.0,24,10.6,24,10.7,24,-,-,-,D
1962,19670706:0900,14.4,24,8.6,24,3.8,24,-,-,-,D
1962,19670707:0900,14.4,24,6.1,24,4.3,24,-,-,-,D
1962,19670708:0900,12.2,24,7.0,24,6.7,24,-,-,-,D
1962,19670709:0900,13.9,24,4.9,24,3.8,24,-,-,-,D
1962,19670710:0900,11.2,24,2.9,24,-2.6,24,-,-,-,D
1962,19670711:0900,11.4,24,1.8,24,-2.1,24,-,-,-,D
1962,19670712:0900,11.9,24,2.1,24,-2.2,24,-,-,-,D
1962,19670713:0900,12.2,24,2.3,24,-1.5,24,-,-,-,D
1962,19670714:0900,13.4,24,3.9,24,-1.1,24,-,-,-,D
1962,19670715:0900,15.9,24,7.7,24,5.0,24,-,-,-,D
1962,19670716:0900,12.8,24,2.7,24,-1.1,24,-,-,-,D
1962,19670717:0900,12.5,24,1.3,24,-2.3,24,-,-,-,D
1962,19670718:0900,12.4,24,2.9,24,-1.1,24,-,-,-,D
1962,19670719:0900,15.6,24,5.9,24,3.6,24,-,-,-,D
1962,19670720:0900,14.3,24,6.1,24,1.7,24,-,-,-,D
1962,19670721:0900,14.8,24,7.1,24,4.4,24,-,-,-,D
1962,19670722:0900,11.7,24,6.1,24,1.8,24,-,-,-,D
1962,19670723:0900,14.4,24,6.6,24,1.9,24,-,-,-,D
1962,19670724:0900,13.0,24,6.6,24,1.3,24,-,-,-,D
1962,19670725:0900,14.3,24,4.9,24,2.2,24,-,-,-,D
1962,19670726:0900,14.4,24,7.1,24,4.4,24,-,-,-,D
1962,19670727:0900,15.4,24,7.2,24,3.8,24,-,-,-,D
1962,19670728:0900,15.1,24,5.7,24,-0.1,24,-,-,-,D
1962,19670729:0900,15.9,24,6.9,24,3.4,24,-,-,-,D
1962,19670730:0900,15.0,24,6.4,24,3.6,24,-,-,-,D
1962,19670731:0900,14.6,24,10.9,24,9.2,24,-,-,-,D
1962,19670801:0900,16.1,24,11.3,24,9.8,24,-,-,-,D
1962,19670802:0900,17.9,24,12.8,24,12.9,24,-,-,-,D
1962,19670803:0900,16.8,24,10.7,24,8.0,24,-,-,-,D
1962,19670804:0900,18.3,24,10.7,24,9.4,24,-,-,-,D
1962,19670805:0900,14.8,24,7.8,24,5.8,24,-,-,-,D
1962,19670806:0900,11.7,24,3.7,24,-1.9,24,-,-,-,D
1962,19670807:0900,14.3,24,6.7,24,6.6,24,-,-,-,D
1962,19670808:0900,14.4,24,7.2,24,3.3,24,-,-,-,D
1962,19670809:0900,14.0,24,8.5,24,7.3,24,-,-,-,D
1962,19670810:0900,15.1,24,10.4,24,11.0,24,-,-,-,D
1962,19670811:0900,16.1,24,12.2,24,13.4,24,-,-,-,D
1962,19670812:0900,16.1,24,12.6,24,10.4,24,-,-,-,D
1962,19670813:0900,17.5,24,11.3,24,5.7,24,-,-,-,D
1962,19670814:0900,16.9,24,7.8,24,4.4,24,-,-,-,D
1962,19670815:0900,15.3,24,10.1,24,8.1,24,-,-,-,D
1962,19670816:0900,17.1,24,10.0,24,8.0,24,-,-,-,D
1962,19670817:0900,15.8,24,6.5,24,1.6,24,-,-,-,D
1962,19670818:0900,16.1,24,5.1,24,0.3,24,-,-,-,D
1962,19670819:0900,15.8,24,7.9,24,-,-,-,-,-,D
1962,19670820:0900,16.4,24,7.2,24,-,-,-,-,-,D
1962,19670821:0900,15.1,24,7.2,24,4.5,24,-,-,-,D
1962,19670822:0900,14.5,24,9.1,24,7.7,24,-,-,-,D
1962,19670823:0900,14.7,24,9.7,24,10.4,24,-,-,-,D
1962,19670824:0900,16.4,24,10.3,24,7.7,24,-,-,-,D
1962,19670825:0900,18.3,24,12.9,24,-,-,-,-,-,D
1962,19670826:0900,17.1,24,10.1,24,7.1,24,-,-,-,D
1962,19670827:0900,15.6,24,9.9,24,6.7,24,-,-,-,D
1962,19670828:0900,15.1,24,7.3,24,2.2,24,-,-,-,D
1962,19670829:0900,16.3,24,10.3,24,8.6,24,-,-,-,D
1962,19670830:0900,16.1,24,8.6,24,1.1,24,-,-,-,D
1962,19670831:0900,16.1,24,7.2,24,-,-,-,-,-,D
1962,19670901:0900,18.1,24,5.9,24,4.1,24,-,-,-,D
1962,19670902:0900,17.9,24,9.5,24,6.0,24,-,-,-,D
1962,19670903:0900,15.4,24,10.0,24,8.2,24,-,-,-,D
1962,19670904:0900,15.1,24,6.1,24,3.7,24,-,-,-,D
1962,19670905:0900,12.4,24,4.6,24,0.9,24,-,-,-,D
1962,19670906:0900,12.3,24,6.9,24,2.4,24,-,-,-,D
1962,19670907:0900,14.5,24,3.3,24,-1.8,24,-,-,-,D
1962,19670908:0900,14.8,24,7.1,24,4.8,24,-,-,-,D
1962,19670909:0900,14.4,24,10.0,24,10.4,24,-,-,-,D
1962,19670910:0900,16.7,24,9.4,24,6.1,24,-,-,-,D
1962,19670911:0900,14.6,24,8.4,24,8.1,24,-,-,-,D
1962,19670912:0900,12.9,24,7.7,24,6.6,24,-,-,-,D
1962,19670913:0900,17.9,24,10.7,24,9.9,24,-,-,-,D
1962,19670914:0900,13.4,24,10.7,24,9.4,24,-,-,-,D
1962,19670915:0900,14.9,24,5.6,24,1.8,24,-,-,-,D
1962,19670916:0900,15.4,24,7.2,24,3.4,24,-,-,-,D
1962,19670917:0900,16.0,24,9.4,24,5.9,24,-,-,-,D
1962,19670918:0900,17.9,24,12.3,24,12.2,24,-,-,-,D
1962,19670919:0900,19.9,24,8.9,24,6.5,24,-,-,-,D
1962,19670920:0900,16.1,24,9.1,24,4.8,24,-,-,-,D
1962,19670921:0900,16.2,24,7.9,24,2.7,24,-,-,-,D
1962,19670922:0900,16.1,24,11.4,24,6.7,24,-,-,-,D
1962,19670923:0900,15.2,24,11.1,24,7.9,24,-,-,-,D
1962,19670924:0900,16.8,24,10.7,24,8.3,24,-,-,-,D
1962,19670925:0900,16.1,24,9.0,24,4.1,24,-,-,-,D
1962,19670926:0900,16.1,24,7.3,24,2.3,24,-,-,-,D
1962,19670927:0900,16.0,24,10.6,24,8.9,24,-,-,-,D
1962,19670928:0900,15.6,24,11.9,24,10.7,24,-,-,-,D
1962,19670929:0900,17.2,24,12.5,24,11.3,24,-,-,-,D
1962,19670930:0900,16.2,24,6.3,24,2.0,24,-,-,-,D
1962,19671001:0900,17.7,24,11.7,24,7.9,24,-,-,-,D
1962,19671002:0900,17.2,24,12.6,24,10.9,24,-,-,-,D
1962,19671003:0900,16.9,24,8.7,24,4.9,24,-,-,-,D
1962,19671004:0900,19.0,24,12.1,24,10.6,24,-,-,-,D
1962,19671005:0900,15.5,24,8.9,24,5.0,24,-,-,-,D
1962,19671006:0900,18.4,24,11.1,24,8.0,24,-,-,-,D
1962,19671007:0900,19.6,24,12.2,24,10.7,24,-,-,-,D
1962,19671008:0900,19.8,24,13.6,24,13.2,24,-,-,-,D
1962,19671009:0900,21.4,24,12.4,24,8.2,24,-,-,-,D
1962,19671010:0900,19.2,24,13.8,24,12.2,24,-,-,-,D
1962,19671011:0900,19.9,24,10.4,24,4.5,24,-,-,-,D
1962,19671012:0900,18.3,24,7.2,24,2.3,24,-,-,-,D
1962,19671013:0900,19.1,24,11.7,24,8.3,24,-,-,-,D
1962,19671014:0900,19.7,24,10.6,24,6.2,24,-,-,-,D
1962,19671015:0900,20.2,24,11.3,24,7.2,24,-,-,-,D
1962,19671016:0900,19.6,24,15.1,24,13.8,24,-,-,-,D
1962,19671017:0900,19.6,24,14.1,24,12.9,24,-,-,-,D
1962,19671018:0900,17.3,24,12.3,24,8.8,24,-,-,-,D
1962,19671019:0900,19.1,24,13.9,24,12.8,24,-,-,-,D
1962,19671020:0900,20.1,24,11.2,24,6.5,24,-,-,-,D
1962,19671021:0900,20.2,24,14.4,24,13.6,24,-,-,-,D
1962,19671022:0900,18.2,24,12.6,24,10.6,24,-,-,-,D
1962,19671023:0900,15.9,24,10.6,24,9.2,24,-,-,-,D
1962,19671024:0900,16.1,24,9.7,24,7.8,24,-,-,-,D
1962,19671025:0900,19.9,24,8.6,24,2.4,24,-,-,-,D
1962,19671026:0900,19.1,24,10.1,24,3.9,24,-,-,-,D
1962,19671027:0900,19.2,24,8.8,24,3.3,24,-,-,-,D
1962,19671028:0900,19.9,24,12.6,24,9.4,24,-,-,-,D
1962,19671029:0900,20.0,24,9.9,24,5.5,24,-,-,-,D
1962,19671030:0900,20.8,24,14.1,24,13.4,24,-,-,-,D
1962,19671031:0900,19.4,24,8.9,24,11.0,24,-,-,-,D
1962,19671101:0900,18.4,24,12.2,24,11.3,24,-,-,-,D
1962,19671102:0900,16.1,24,10.6,24,9.4,24,-,-,-,D
1962,19671103:0900,16.9,24,12.2,24,11.7,24,-,-,-,D
1962,19671104:0900,17.3,24,13.9,24,13.9,24,-,-,-,D
1962,19671105:0900,16.7,24,6.7,24,1.6,24,-,-,-,D
1962,19671106:0900,19.6,24,10.1,24,6.7,24,-,-,-,D
1962,19671107:0900,18.3,24,14.4,24,14.0,24,-,-,-,D
1962,19671108:0900,18.4,24,13.3,24,11.4,24,-,-,-,D
1962,19671109:0900,17.3,24,10.3,24,5.2,24,-,-,-,D
1962,19671110:0900,18.1,24,12.1,24,11.6,24,-,-,-,D
1962,19671111:0900,18.3,24,7.5,24,8.4,24,-,-,-,D
1962,19671112:0900,17.9,24,15.0,24,12.6,24,-,-,-,D
1962,19671113:0900,17.9,24,11.9,24,11.3,24,-,-,-,D
1962,19671114:0900,19.3,24,13.1,24,11.0,24,-,-,-,D
1962,19671115:0900,19.8,24,16.2,24,15.8,24,-,-,-,D
1962,19671116:0900,23.3,24,14.4,24,9.8,24,-,-,-,D
1962,19671117:0900,22.8,24,16.1,24,14.4,24,-,-,-,D
1962,19671118:0900,21.0,24,14.4,24,13.1,24,-,-,-,D
1962,19671119:0900,20.2,24,13.7,24,12.7,24,-,-,-,D
1962,19671120:0900,17.4,24,11.3,24,8.8,24,-,-,-,D
1962,19671121:0900,20.1,24,13.1,24,9.4,24,-,-,-,D
1962,19671122:0900,17.7,24,11.4,24,9.4,24,-,-,-,D
1962,19671123:0900,19.8,24,13.8,24,11.5,24,-,-,-,D
1962,19671124:0900,21.2,24,17.3,24,17.0,24,-,-,-,D
1962,19671125:0900,21.0,24,14.3,24,13.3,24,-,-,-,D
1962,19671126:0900,22.7,24,11.6,24,5.9,24,-,-,-,D
1962,19671127:0900,21.8,24,15.3,24,13.4,24,-,-,-,D
1962,19671128:0900,22.8,24,17.4,24,16.4,24,-,-,-,D
1962,19671129:0900,22.2,24,17.8,24,16.1,24,-,-,-,D
1962,19671130:0900,22.2,24,12.7,24,13.3,24,-,-,-,D
1962,19671201:0900,19.4,24,12.6,24,11.2,24,-,-,-,D
1962,19671202:0900,17.6,24,11.9,24,13.0,24,-,-,-,D
1962,19671203:0900,19.3,24,15.9,24,15.1,24,-,-,-,D
1962,19671204:0900,20.1,24,15.5,24,14.0,24,-,-,-,D
1962,19671205:0900,22.3,24,15.2,24,12.0,24,-,-,-,D
1962,19671206:0900,22.4,24,16.8,24,15.7,24,-,-,-,D
1962,19671207:0900,20.6,24,13.5,24,12.8,24,-,-,-,D
1962,19671208:0900,19.7,24,13.9,24,8.1,24,-,-,-,D
1962,19671209:0900,19.6,24,14.1,24,12.9,24,-,-,-,D
1962,19671210:0900,19.3,24,11.8,24,9.6,24,-,-,-,D
1962,19671211:0900,17.0,24,11.6,24,10.1,24,-,-,-,D
1962,19671212:0900,17.6,24,14.0,24,12.8,24,-,-,-,D
1962,19671213:0900,18.2,24,14.8,24,12.9,24,-,-,-,D
1962,19671214:0900,20.3,24,12.1,24,7.3,24,-,-,-,D
1962,19671215:0900,23.4,24,16.6,24,16.2,24,-,-,-,D
1962,19671216:0900,23.9,24,14.6,24,14.6,24,-,-,-,D
1962,19671217:0900,17.9,24,14.4,24,13.9,24,-,-,-,D
1962,19671218:0900,19.3,24,14.3,24,12.3,24,-,-,-,D
1962,19671219:0900,23.9,24,12.9,24,10.1,24,-,-,-,D
